"","snps","gene","statistic","pvalue","FDR","beta"
"4100","chr4_12271884","AT4G23515",0.0820808283210005,0.934611051751323,0.997630158115217,0.0855556154104789
"4101","chr2_11735729","AT2G27440",-0.0816994949006086,0.934914159513165,0.997630158115217,-2.46580690747783
"4102","chr3_2205534","AT3G06985",-0.0815116869967009,0.935063444514703,0.997630158115217,-0.177045700648906
"4103","chr5_987608","AT5G03760",-0.0808828002150006,0.935563351531171,0.997630158115217,-15.6998594738257
"4104","chr1_28766873","AT1G76650",-0.0807416463026961,0.935675559386284,0.997630158115217,-3.51226430821033
"4105","chr5_7909462","AT5G23450",0.0805453707896801,0.935831587330766,0.997630158115217,1.61592504792906
"4106","chr3_10838409","AT3G28840",-0.0805066952770598,0.935862332469976,0.997630158115217,-0.744902591304018
"4107","chr3_7542939","AT3G21420",0.0799918727265392,0.936271600311229,0.997823422099403,0.674698819191417
"4108","chr2_18199988","AT2G43945",-0.0795704796185041,0.936606607235688,0.997846303507644,-2.44126530255383
"4109","chr3_4105305","AT3G12900",0.0789656399924817,0.937087473534046,0.997846303507644,0.433485488249835
"4110","chr5_14221880","AT5G36150",-0.0788000071810116,0.937219160786565,0.997846303507644,-0.553573657545408
"4111","chr3_22162672","AT3G60000",0.0785593910305094,0.937410467010166,0.997846303507644,0.0134476698316515
"4112","chr1_4989584","AT1G14580",0.0784503355382826,0.937497174745904,0.997846303507644,1.06326795435612
"4113","chr3_15993578","AT3G44320",-0.0782443898355625,0.937660919882782,0.997846303507644,-2.50254108608309
"4114","chr1_7181274","AT1G20696",-0.0765626807685476,0.938998126349273,0.998698782517105,-17.1030754594814
"4115","chr4_7970996","AT4G13730",0.0762217199556098,0.939269261579946,0.998698782517105,1.29729875512874
"4116","chr2_9126295","AT2G21320",0.0761880252162497,0.939296056335911,0.998698782517105,3.1537770028316
"4117","chr1_17767040","AT1G48100",0.0757677981359898,0.939630235409311,0.998698782517105,0.401781236514068
"4118","chr1_30234859","AT1G80410",0.0749009554514738,0.940319612225698,0.998698782517105,1.74084394997575
"4119","chr2_7689438","AT2G17700",-0.0748934852159566,0.940325553299936,0.998698782517105,-1.15546329372107
"4120","chr4_15589774","AT4G32290",0.0747500072123048,0.940439661923807,0.998698782517105,1.1818489279732
"4121","chr5_5796884","AT5G17580",0.0742772429079551,0.940815661907441,0.998698782517105,0.204097938617901
"4122","chr4_13100338","AT4G25719",-0.0739675951680515,0.941061938827189,0.998698782517105,-0.0134630946895375
"4123","chr5_4432426","AT5G13740",0.0735531340050083,0.941391587464787,0.998698782517105,4.52431405762397
"4124","chr4_6656574","AT4G10840",0.073383479765246,0.941526527716879,0.998698782517105,5.58769104969937
"4125","chr5_6796805","AT5G20120",0.0732244599626658,0.941653011036823,0.998698782517105,0.33368762528366
"4126","chr1_6860393","AT1G19835",-0.073153713913968,0.941709282459642,0.998698782517105,-4.28859785774243
"4127","chr1_27554304","AT1G73280",-0.0730979346531016,0.941753649501798,0.998698782517105,-0.106963456151131
"4128","chr3_9282175","AT3G25560",-0.0729333939222448,0.941884526897558,0.998698782517105,-0.679423948684205
"4129","chr1_20307858","AT1G54400",-0.0720862383528612,0.942558388007969,0.998971005017668,-0.0751403996587374
"4130","chr5_344988","AT5G01890",0.0718603520222418,0.942738073927992,0.998971005017668,1.39193713856035
"4131","chr1_17566694","AT1G47740",-0.071274730958759,0.943203931812003,0.998971005017668,-0.760658135463451
"4132","chr5_7296202","AT5G22030",-0.071218839502717,0.94324839413559,0.998971005017668,-0.776915731889973
"4133","chr2_11752488","AT2G27500",-0.0710351557192265,0.943394518036287,0.998971005017668,-8.77470046831998
"4134","chr1_25320510","AT1G67560",0.0708891690972533,0.94351065449921,0.998971005017668,8.21085738220738
"4135","chr2_11232984","AT2G26400",0.0703434988068669,0.943944761200104,0.999188928602867,2.71381877660214
"4136","chr4_748728","AT4G01720",-0.0693454023219785,0.944738837580358,0.999494786540275,-2.43295081347702
"4137","chr1_13847250","AT1G36630",-0.0688185665599687,0.945158005516336,0.999494786540275,-2.47487373415833
"4138","chr4_8397753","AT4G14640",-0.0687968843052235,0.945175256961437,0.999494786540275,-0.0597359935689665
"4139","chr5_17341905","AT5G43190",0.0687279618262907,0.945230095172999,0.999494786540275,17.6835092314604
"4140","chr1_16909309","AT1G44770",-0.0685452560842717,0.945375466364345,0.999494786540275,-4.80842918443143
"4141","chr1_9066888","AT1G26208",-0.0680208299845666,0.945792740029693,0.999694475515568,-0.0974421272668145
"4142","chr5_16630726","AT5G41580",0.0669232131015366,0.946666136415265,1,0.924135359452093
"4143","chr4_11262498","AT4G21100",0.0666522309505436,0.946881772432931,1,0.850626781202981
"4144","chr5_25587811","AT5G63940",-0.0665140547613793,0.946991728643408,1,-1.3947087672914
"4145","chr4_6287254","AT4G10050",0.0664869145323215,0.947013326092299,1,0.44894343118535
"4146","chr3_3480275","AT3G11110",-0.0659285289137661,0.947457682672982,1,-0.664445082810028
"4147","chr5_206540","AT5G01520",-0.0658215767188423,0.947542795821651,1,-0.947623266497622
"4148","chr4_15392990","AT4G31820",-0.0647842206621328,0.948368360510641,1,-3.90931675857538
"4149","chr5_17773011","AT5G44160",0.0647565880205579,0.948390352309348,1,0.13937178617992
"4150","chr5_3065831","AT5G09850",-0.0647546341017521,0.948391907362642,1,-1.14302046082283
"4151","chr1_17918411","AT1G48480",-0.0641852759558812,0.948845047286263,1,-2.58618196029214
"4152","chr3_7738167","AT3G21960",0.06345373281751,0.949427291092623,1,0.0194210290437557
"4153","chr4_8147945","AT4G14140",-0.062388279792112,0.950275346061635,1,-1.38056793899384
"4154","chr1_28978403","AT1G77122",0.0620183246027915,0.950569827802549,1,0.403411135602574
"4155","chr1_8744215","AT1G24706",0.0603512371551756,0.95189690112599,1,5.14730176900727
"4156","chr1_17355436","AT1G47340",-0.0602599180223876,0.951969598981687,1,-0.202775047636209
"4157","chr2_16273929","AT2G38970",0.0597381779118605,0.95238495648972,1,0.369899263037193
"4158","chr1_4079625","AT1G12070",-0.0591096016221107,0.95288538353564,1,-0.0377105985547339
"4159","chr3_8309254","AT3G23250",-0.058825082795855,0.953111903012397,1,-0.834031885374796
"4160","chr1_6098276","AT1G17720",0.0585606972420976,0.953322396802085,1,1.41508327404957
"4161","chr1_24677294","AT1G66230",0.058335749792907,0.953501494033937,1,0.608292317881238
"4162","chr5_2368577","AT5G07480",0.0580063888244607,0.953763726803178,1,0.0607940258668984
"4163","chr4_9550987","AT4G16960",-0.0579574096107435,0.953802723823133,1,-4.7628414323954
"4164","chr1_26474765","AT1G70290",0.0575246417465863,0.954147296372355,1,12.9101017458216
"4165","chr1_737931","AT1G03080",-0.0571073722294025,0.954479537176017,1,-2.5123701885974
"4166","chr2_9845660","AT2G23130",0.0570917383437814,0.954491985435421,1,18.1865803878988
"4167","chr1_5149424","AT1G14920",-0.0566721894221654,0.954826049453462,1,-1.78882401103494
"4168","chr4_7378290","AT4G12440",-0.0564879878898481,0.954972721645615,1,-0.106429219794532
"4169","chr3_557582","AT3G02610",0.0562754620248677,0.955141949251637,1,0.212657407068507
"4170","chr2_9845203","AT2G23130",-0.0561127962475475,0.955271476221361,1,-41.8680097424787
"4171","chr1_22524287","AT1G61120",-0.0560039306541871,0.955358164019454,1,-12.479362797197
"4172","chr2_10894525","AT2G25600",0.0559343336936813,0.955413583158625,1,0.0225284739403006
"4173","chr3_2535060","AT3G07960",-0.0555717234753786,0.95570232836981,1,-0.127776855238008
"4174","chr2_12304369","AT2G28680",0.0554397573599354,0.955807413960976,1,0.0998234945019837
"4175","chr1_19188854","AT1G51740",-0.0549247177450102,0.956217551157021,1,-0.4301157556569
"4176","chr3_9423510","AT3G25800",0.0547441813834771,0.956361318926946,1,2.35925902828371
"4177","chr4_2017389","AT4G04170",0.0545895177897568,0.956484484388858,1,0.0115400158758488
"4178","chr4_6454743","AT4G10430",0.0542962623270711,0.956718019544941,1,0.865814413073494
"4179","chr2_7074631","AT2G16365",0.0542673675281255,0.956741030235124,1,19.5782684908722
"4180","chr3_7553395","AT3G21430",0.0538541181286951,0.957070129874381,1,1.10533801317426
"4181","chr2_19108100","AT2G46530",0.0535709566736455,0.957295635549143,1,1.58586937993591
"4182","chr4_1256835","AT4G02810",-0.0535621535980995,0.957302646245811,1,-0.234351698875306
"4183","chr2_2199475","AT2G05790",-0.0528354039203534,0.957881435057714,1,-2.13667287925366
"4184","chr3_16822521","AT3G45780",0.0525823124556746,0.958083004212039,1,20.6497028518481
"4185","chr5_23117189","AT5G57110",0.0523582353361381,0.95826146776976,1,11.2392593364209
"4186","chr1_2660243","AT1G08430",-0.0520193581551154,0.958531366453196,1,-1.13817359561565
"4187","chr3_10994956","AT3G28980",-0.0516300199917163,0.958841460660621,1,-0.0630083044372727
"4188","chr3_11541443","AT3G29690",-0.0515392471737337,0.958913758929441,1,-0.149488758469483
"4189","chr3_23289927","AT3G63010",-0.050968098872342,0.959368671950116,1,-0.575690523695938
"4190","chr2_3925818","AT2G10250",0.0508220141694944,0.95948502886384,1,3.53479296837618
"4191","chr1_3524292","AT1G10650",-0.0502489116683319,0.959941515096629,1,-0.490558565727461
"4192","chr4_9408395","AT4G16740",-0.0496611093783417,0.960409723648522,1,-1.25505951275156
"4193","chr2_6618896","AT2G15240",-0.0491127351986775,0.960846538446694,1,-0.460136239852737
"4194","chr2_12499569","AT2G29090",-0.0487673501942027,0.961121665555473,1,-0.476081494768031
"4195","chr5_17565180","AT5G43740",0.0485099116485738,0.961326739213513,1,4.45436574619484
"4196","chr5_26650986","AT5G66750",0.0484615671157863,0.961365250400429,1,0.53625968946384
"4197","chr4_16000870","AT4G33180",0.0483460032587661,0.961457308772702,1,0.655637483625046
"4198","chr1_11877329","AT1G32790",-0.0475108627680146,0.962122598399942,1,-1.79504506502022
"4199","chr1_24443655","AT1G65730",-0.0472457512902382,0.962333797060098,1,-0.463624999681391
"4200","chr1_21334622","AT1G57600",0.0471759966946291,0.962389366868535,1,1.76699111419543
"4201","chr1_97189","AT1G01225",0.0470095773924862,0.96252194509127,1,0.0614605302921466
"4202","chr1_2439452","AT1G07890",-0.0468365901073135,0.962659756810233,1,-13.7303023948988
"4203","chr1_17118587","AT1G45191",-0.0465468503373074,0.962890582843482,1,-5.02291532857139
"4204","chr2_18793354","AT2G45620",0.046326933238561,0.96306578556079,1,1.19109323464551
"4205","chr3_19989883","AT3G53990",0.0461518515132194,0.963205270282287,1,9.60880497000682
"4206","chr5_24511813","AT5G60920",0.0461334827861824,0.963219904409524,1,3.02035968306745
"4207","chr1_2111629","AT1G06890",0.045661770633743,0.963595715621738,1,1.25892626775227
"4208","chr5_22801562","AT5G56300",-0.0456313332309788,0.963619965259915,1,-0.0312000656273988
"4209","chr2_15150535","AT2G36080",0.0454585603007466,0.963757614996852,1,0.57570596800924
"4210","chr4_16539017","AT4G34640",0.0452065687383988,0.963958380866219,1,1.25031201430524
"4211","chr2_18923931","AT2G46020",-0.0448014565597905,0.964281145274383,1,-1.39525933847417
"4212","chr2_17509145","AT2G41945",-0.0444942837364904,0.964525882523936,1,-0.150035059947828
"4213","chr1_7328437","AT1G20980",-0.0443335637550898,0.964653936094489,1,-1.62721019510404
"4214","chr5_25237166","AT5G62880",0.0436745071224124,0.965179048683503,1,0.251277212359196
"4215","chr1_24925102","AT1G66800",-0.0433745458635869,0.96541805203911,1,-2.03047636374433
"4216","chr5_895001","AT5G03545",-0.0431061175548953,0.965631933188865,1,-0.881473449028093
"4217","chr5_15502496","AT5G38710",0.0427039197744729,0.965952405229915,1,1.70629832242581
"4218","chr4_10896714","AT4G20170",-0.0423205087813089,0.96625791305349,1,-1.2756673082123
"4219","chr2_18524405","AT2G44920",-0.0417379621790241,0.966722104707252,1,-2.91085062250126
"4220","chr5_16881174","AT5G42230",0.0413789863721183,0.967008153683442,1,2.59345115885586
"4221","chr1_20394317","AT1G54610",0.0412953251234627,0.967074819553659,1,0.272264716597432
"4222","chr4_1157032","AT4G02650",0.0395530722758341,0.968463193884602,1,0.0524325311326902
"4223","chr4_17883637","AT4G38090",-0.0394626727962147,0.96853523448277,1,-0.57960724770546
"4224","chr3_9984329","AT3G27070",0.0394623486697006,0.968535492784145,1,0.0260371966913384
"4225","chr5_5534677","AT5G16830",0.0393477435471675,0.968626823565789,1,1.02939540804328
"4226","chr4_2460038","AT4G04860",-0.0378709682107014,0.969803727566039,1,-0.308466975283239
"4227","chr5_5008964","AT5G15420",0.0360182960213459,0.971280292422391,1,0.338309586265309
"4228","chr4_17555862","AT4G37310",0.034775951953721,0.972270486265848,1,3.62144244384315
"4229","chr5_4568824","AT5G14170",0.0347012765743957,0.97233000666608,1,0.495679983441794
"4230","chr5_903800","AT5G03570",-0.0336413433227502,0.973174848490574,1,-0.376072779478441
"4231","chr3_10995197","AT3G28980",0.0332058317118775,0.973521990871646,1,0.0264813755936277
"4232","chr5_21563181","AT5G53170",0.0331978914481699,0.973528320031186,1,2.69250629130686
"4233","chr5_10051655","AT5G28053",0.0307351373634565,0.97549145232414,1,3.40686976771351
"4234","chr4_18572971","AT4G40060",0.0306096822220691,0.97559146032035,1,2.25786799071945
"4235","chr4_585263","AT4G01430",0.0305238235212588,0.97565990378437,1,1.03350609632408
"4236","chr5_4460962","AT5G13820",-0.0303474847928521,0.97580047523062,1,-0.260251862646985
"4237","chr3_10941402","AT3G28920",-0.0303297803157382,0.975814588700354,1,-0.82134671846111
"4238","chr1_9764452","AT1G28010",0.0301272516281489,0.975976038938497,1,0.734207307822853
"4239","chr1_26042607","AT1G69270",0.0300306099769684,0.976053079323757,1,0.61996334209376
"4240","chr2_8202307","AT2G18938",-0.0297644046467567,0.976265292925941,1,-0.0201482882712251
"4241","chr3_3527920","AT3G11260",0.0295379989601517,0.976445780368763,1,0.0599645697669455
"4242","chr5_26497692","AT5G66320",-0.0295238996970723,0.976457020143936,1,-0.52483803899823
"4243","chr1_9124877","AT1G26370",-0.0293186702916232,0.976620627264998,1,-0.162718634620227
"4244","chr3_301682","AT3G01850",-0.0291432105372117,0.976760503057909,1,-0.418248956120905
"4245","chr5_25481330","AT5G63650",-0.0291029739027487,0.976792579638182,1,-0.153948001914083
"4246","chr3_19929034","AT3G53790",0.0289305458707382,0.97693003941343,1,0.0418041949903129
"4247","chr2_16621750","AT2G39830",0.0282904631770054,0.977440319862216,1,0.108941512671552
"4248","chr4_15828908","AT4G32810",-0.0281275628329144,0.977570187163165,1,-0.354561541530244
"4249","chr2_17417660","AT2G41740",0.0280885137456322,0.977601317938533,1,1.12009332328296
"4250","chr5_3174119","AT5G10140",0.0277797306923014,0.9778474876554,1,40.6498100162806
"4251","chr4_1272903","AT4G02871",-0.0276972211077492,0.977913266757375,1,-0.103813267580845
"4252","chr4_414413","AT4G00960",0.0275193506808081,0.978055070879043,1,1.65430740461597
"4253","chr1_22271711","AT1G60450",0.02741913778798,0.978134964181219,1,0.0102562762899018
"4254","chr1_28681059","AT1G76430",-0.0270283342648665,0.9784465288201,1,-0.00931611746298195
"4255","chr5_18946914","AT5G46690",0.0270058125648239,0.978464484146415,1,0.390960291965306
"4256","chr5_21873198","AT5G53880",-0.0266804958253781,0.978723842702004,1,-0.483209734798148
"4257","chr3_14309405","AT3G42150",-0.0265557068370039,0.978823331240456,1,-0.39911451315434
"4258","chr5_24953174","AT5G62130",-0.0253754506921771,0.979764311463548,1,-0.837163471931887
"4259","chr1_12044576","AT1G33200",0.0252944746026131,0.97982887214238,1,0.201765304846669
"4260","chr4_8285787","AT4G14380",0.0252555833474529,0.979859879439256,1,0.0876688989955769
"4261","chr2_15267011","AT2G36390",0.0250500592177092,0.98002374062964,1,3.90081088249436
"4262","chr1_30022841","AT1G79820",0.0249675107599712,0.980089555468688,1,0.296929178766978
"4263","chr5_14519958","AT5G36870",-0.0232496352694386,0.981459225987981,1,-0.164340077860186
"4264","chr4_16662346","AT4G34990",0.0230521044209063,0.981616721887794,1,0.0913471330971241
"4265","chr5_78474","AT5G01200",0.0229821326243077,0.981672512187127,1,0.117176247606722
"4266","chr2_17687249","AT2G42480",-0.0227767423577236,0.981836275606956,1,-0.013800459046214
"4267","chr5_4074149","AT5G12900",0.0218698342521028,0.982559387955853,1,0.483102190313461
"4268","chr2_11483682","AT2G26910",-0.0207383696180961,0.983461567846233,1,-1.72033914679625
"4269","chr5_5683111","AT5G17270",0.0204756589734951,0.983671044778784,1,0.225335292267172
"4270","chr3_7440088","AT3G21210",0.0182532497191694,0.985443165436147,1,0.0564653891236257
"4271","chr1_282881","AT1G01770",0.0176497156456079,0.985924428573026,1,0.515084838887364
"4272","chr4_15875878","AT4G32890",0.017538093020039,0.986013437959674,1,0.0964181389823334
